article;name;price;category;url
37193;Корпус Xiaomi Redmi 7 черный ORIG;400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37193/
37465;Корпус Xiaomi Redmi Note 8 PRO синий (средняя часть);400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37465/
41001;Корпус Xiaomi Redmi Note 11 BLACK;500.0;Корпуса Xiaomi;https://05gsm.ru/catalog/41001/
39020;Корпус Xiaomi Redmi Note 9 черный;300.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39020/
36631;Корпус Xiaomi Redmi 5 PLUS (MEG7) GOLD;400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/36631/
39151;Корпус Redmi 9A черный;300.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39151/
39709;Корпус Poco F1 черный;500.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39709/
35305;Корпус Xiaomi Redmi 5 (5.5) черный;400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35305/
35310;Корпус Xiaomi Redmi Note 4X белый;650.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35310/
55094;Корпус Redmi Note 10 4G черный ORIG;500.0;Корпуса Xiaomi;https://05gsm.ru/catalog/55094/
39019;Корпус Xiaomi Redmi Note 9 синий;350.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39019/
35307;Корпус Xiaomi Redmi Note 4 черный;800.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35307/
37030;Корпус Xiaomi Redmi 6A черный;300.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37030/
37194;Корпус Xiaomi Redmi Note 8 Blue;600.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37194/
35303;Корпус Xiaomi Mi A1 черный;800.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35303/
37211;Корпус Xiaomi Redmi Note 6 PRO черный;400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37211/
37029;Корпус Xiaomi Redmi 6A серый;300.0;Корпуса Xiaomi;https://05gsm.ru/catalog/37029/
39018;Корпус Xiaomi Redmi Note 9 PRO черный;700.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39018/
39449;Корпус Redmi Note 10 4G BLACK;500.0;Корпуса Xiaomi;https://05gsm.ru/catalog/39449/
35309;Корпус Xiaomi Redmi Note 4X GOLD;650.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35309/
54993;Корпус Redmi Note 11S BLACK ORIG;500.0;Корпуса Xiaomi;https://05gsm.ru/catalog/54993/
38522;Корпус Xiaomi Redmi Note 9S / NOTE 9 PRO черный (Без крышки);450.0;Корпуса Xiaomi;https://05gsm.ru/catalog/38522/
36229;Корпус Xiaomi Redmi Note 5 черный ORIG;400.0;Корпуса Xiaomi;https://05gsm.ru/catalog/36229/
35311;Корпус Xiaomi Redmi Note 4X Черный;650.0;Корпуса Xiaomi;https://05gsm.ru/catalog/35311/
1192711;Микросхема CP3200 (TI4CA3PF8 / 4BC4F48 / 4BC2Y3I) iPhone 16 Pro;2500.0;Микросхемы;https://05gsm.ru/catalog/1192711/
1192759;Переходник-прокладка на флэш-память JTX BGA315-BGA110;200.0;Микросхемы;https://05gsm.ru/catalog/1192759/
1183211;Микросхема TIGRIS iPhone 15 series;500.0;Микросхемы;https://05gsm.ru/catalog/1183211/
1183210;Микросхема TIGRIS iPhone 14 series;600.0;Микросхемы;https://05gsm.ru/catalog/1183210/
1127911;Микросхема TIGRIS iPhone 11;300.0;Микросхемы;https://05gsm.ru/catalog/1127911/
1127910;Микросхема (SPU13P) iPhone 13 Pro;400.0;Микросхемы;https://05gsm.ru/catalog/1127910/
1209866;Микросхема (2DOS07);500.0;Микросхемы;https://05gsm.ru/catalog/1209866/
37296;Микросхема аудиокодек iPhone 7G/7G+ (338S00105);300.0;Микросхемы;https://05gsm.ru/catalog/37296/
39699;Микросхема (PM7150L-103) Poco X3;800.0;Микросхемы;https://05gsm.ru/catalog/39699/
37958;Микросхема (S2MU106X01) Samsung A505 Контр. питания;800.0;Микросхемы;https://05gsm.ru/catalog/37958/
39045;Микросхема (SN2600B0/SN2600B1/SN2600B2) XR/XS/XS MAX U3300;200.0;Микросхемы;https://05gsm.ru/catalog/39045/
38081;Микросхема (PM7150-002);650.0;Микросхемы;https://05gsm.ru/catalog/38081/
39968;Микросхема (PM6250 102);550.0;Микросхемы;https://05gsm.ru/catalog/39968/
35444;Микросхема (PM660L) Samsung/Xiaomi Контр. питания;300.0;Микросхемы;https://05gsm.ru/catalog/35444/
36448;Микросхема TIGRIS iPhone 8;200.0;Микросхемы;https://05gsm.ru/catalog/36448/
38082;Микросхема (PM7150A-102);650.0;Микросхемы;https://05gsm.ru/catalog/38082/
1159642;Микросхема контроллер заряда iPhone 13 series (338S007700-B0);400.0;Микросхемы;https://05gsm.ru/catalog/1159642/
1587;Микросхема (1610A3B) iPhone 7G/7G+ USB ORIG;200.0;Микросхемы;https://05gsm.ru/catalog/1587/
35445;Микросхема (PM660) 001-01 Samsung/Xiaomi Контр. питания;250.0;Микросхемы;https://05gsm.ru/catalog/35445/
35468;Микросхема (PMI8952) Xiaomi Контр. питания;300.0;Микросхемы;https://05gsm.ru/catalog/35468/
35469;Микросхема (PMI8940) Xiaomi Контр. питания;300.0;Микросхемы;https://05gsm.ru/catalog/35469/
37300;Микросхема (PM8150);300.0;Микросхемы;https://05gsm.ru/catalog/37300/
35973;Микросхема (HI 6522);300.0;Микросхемы;https://05gsm.ru/catalog/35973/
39969;Микросхема (1614A1) iPhone 12 series USB ORIG;300.0;Микросхемы;https://05gsm.ru/catalog/39969/
38385;Микросхема (338S00375-A1);300.0;Микросхемы;https://05gsm.ru/catalog/38385/
34141;Микросхема (1612A1) iPhone 8G/8G+/X USB ORIG;200.0;Микросхемы;https://05gsm.ru/catalog/34141/
38384;Микросхема (338S00383);300.0;Микросхемы;https://05gsm.ru/catalog/38384/
35471;Микросхема (PM8952) Xiaomi Контр. питания;200.0;Микросхемы;https://05gsm.ru/catalog/35471/
35465;Микросхема (PM8996) Xiaomi/Meizu/Sony Контр. питания;300.0;Микросхемы;https://05gsm.ru/catalog/35465/
38080;Микросхема (3585 CB);200.0;Микросхемы;https://05gsm.ru/catalog/38080/
36329;Микросхема (358S2166) Xiaomi Redmi 4AКонтр. питания;200.0;Микросхемы;https://05gsm.ru/catalog/36329/
37301;Микросхема (PM8150A);300.0;Микросхемы;https://05gsm.ru/catalog/37301/
36306;Микросхема (MT6371P);350.0;Микросхемы;https://05gsm.ru/catalog/36306/
36610;Микросхема (PMi8996);250.0;Микросхемы;https://05gsm.ru/catalog/36610/
36181;Микросхема (PM845);350.0;Микросхемы;https://05gsm.ru/catalog/36181/
35972;Микросхема (MT6627 N);150.0;Микросхемы;https://05gsm.ru/catalog/35972/
35969;Микросхема (PM8953 OVV);300.0;Микросхемы;https://05gsm.ru/catalog/35969/
35470;Микросхема (PM8994) Xiaomi/Meizu/Sony/Huawei Контр. питания;200.0;Микросхемы;https://05gsm.ru/catalog/35470/
36170;Микросхема (MT6353V);250.0;Микросхемы;https://05gsm.ru/catalog/36170/
39333;Микросхема аудиоконтролер кодек  iPhone 7G/7G+ (338S00220);300.0;Микросхемы;https://05gsm.ru/catalog/39333/
35467;Микросхема (PMI8994) Xiaomi Контр. питания;200.0;Микросхемы;https://05gsm.ru/catalog/35467/
36171;Микросхема (4A P25) iPhone 4S Wi-Fi;200.0;Микросхемы;https://05gsm.ru/catalog/36171/
35970;Микросхема (PM8941 OW);150.0;Микросхемы;https://05gsm.ru/catalog/35970/
36172;Микросхема (BQ 24296M);200.0;Микросхемы;https://05gsm.ru/catalog/36172/
36182;Микросхема (MT6351V);250.0;Микросхемы;https://05gsm.ru/catalog/36182/
36308;Микросхема (PM8998);350.0;Микросхемы;https://05gsm.ru/catalog/36308/
36307;Микросхема (PMi8998);300.0;Микросхемы;https://05gsm.ru/catalog/36307/
36180;Микросхема (PMB6830);300.0;Микросхемы;https://05gsm.ru/catalog/36180/
35446;Микросхема (MT6332P) Xiaomi/Meizu/Sony Контр. питания;200.0;Микросхемы;https://05gsm.ru/catalog/35446/
37429;Микрофон Samsung A530 / A730 цифровой;30.0;Микрофоны;https://05gsm.ru/catalog/37429/
37545;Микрофон Xiaomi Redmi Note 8 / Note 9 / Note 10 / Note 11;25.0;Микрофоны;https://05gsm.ru/catalog/37545/
36591;Микрофон iPhone 8G;25.0;Микрофоны;https://05gsm.ru/catalog/36591/
39131;Микрофон Samsung A505 / A515 / A525 / A535 / J120 / A156;25.0;Микрофоны;https://05gsm.ru/catalog/39131/
1623;Микрофон Samsung S3650/G355 цифровой;25.0;Микрофоны;https://05gsm.ru/catalog/1623/
1627;Микрофон на проводах универсальный;15.0;Микрофоны;https://05gsm.ru/catalog/1627/
1201693;Поляризационная пленка Xiaomi Redmi Note 12;100.0;Пленки OCA;https://05gsm.ru/catalog/1201693/
1201694;Поляризационная пленка Redmi Note 12S;100.0;Пленки OCA;https://05gsm.ru/catalog/1201694/
1201686;Поляризационная пленка iPad Pro;150.0;Пленки OCA;https://05gsm.ru/catalog/1201686/
1201687;Поляризационная пленка Mi Pad;150.0;Пленки OCA;https://05gsm.ru/catalog/1201687/
1193129;Пленка OCA для iPhone 14 Pro;50.0;Пленки OCA;https://05gsm.ru/catalog/1193129/
1201688;Поляризационная пленка Samsung A245;50.0;Пленки OCA;https://05gsm.ru/catalog/1201688/
1201685;Поляризационная пленка Samsung T865;150.0;Пленки OCA;https://05gsm.ru/catalog/1201685/
1201691;Поляризационная пленка Samsung A736;50.0;Пленки OCA;https://05gsm.ru/catalog/1201691/
1201690;Поляризационная пленка Samsung A546;50.0;Пленки OCA;https://05gsm.ru/catalog/1201690/
1193130;Пленка OCA для iPhone 14 Pro Max;50.0;Пленки OCA;https://05gsm.ru/catalog/1193130/
1201692;Поляризационная пленка Xiaomi Redmi Note 10 Pro;50.0;Пленки OCA;https://05gsm.ru/catalog/1201692/
40256;Поляризационная пленка Xiaomi Redmi Note 10;50.0;Пленки OCA;https://05gsm.ru/catalog/40256/
40257;Поляризационная пленка Redmi Note 10 Pro НЕ ПОДХОДЯТ;50.0;Пленки OCA;https://05gsm.ru/catalog/40257/
37350;Поляризационная пленка IPS 12.9;150.0;Пленки OCA;https://05gsm.ru/catalog/37350/
40815;Поляризационная пленка Amoled 12.9;150.0;Пленки OCA;https://05gsm.ru/catalog/40815/
287;"Пленка OCA для планшетов 10.1""";100.0;Пленки OCA;https://05gsm.ru/catalog/287/
37351;"Пленка OCA для планшетов 12.9""";100.0;Пленки OCA;https://05gsm.ru/catalog/37351/
289;Пленка OCA для iPhone 5/5C/5S;40.0;Пленки OCA;https://05gsm.ru/catalog/289/
38524;Пленка OCA для Samsung A217;50.0;Пленки OCA;https://05gsm.ru/catalog/38524/
39051;Поляризационная пленка Samsung A415;50.0;Пленки OCA;https://05gsm.ru/catalog/39051/
36706;Пленка OCA для Samsung A505 / A305 / A307 / NOTE 7/ MI 9;40.0;Пленки OCA;https://05gsm.ru/catalog/36706/
35991;Поляризационная пленка верхняя iPad 3/4 ( ips);100.0;Пленки OCA;https://05gsm.ru/catalog/35991/
38177;Пленка OCA для Samsung A515;40.0;Пленки OCA;https://05gsm.ru/catalog/38177/
36389;Пленка OCA для iPhone X/11 pro;30.0;Пленки OCA;https://05gsm.ru/catalog/36389/
36773;Поляризационная пленка Samsung A505;50.0;Пленки OCA;https://05gsm.ru/catalog/36773/
38904;Пленка OCA для Samsung Note 20 ULTRA;50.0;Пленки OCA;https://05gsm.ru/catalog/38904/
36302;Пленка OCA для Samsung J810 / S2 / 5 Plus / Note 5A /Note 5;40.0;Пленки OCA;https://05gsm.ru/catalog/36302/
35393;Пленка OCA для Samsung S6 EDGE G925;40.0;Пленки OCA;https://05gsm.ru/catalog/35393/
39055;Пленка OCA для Samsung A022 / A125;40.0;Пленки OCA;https://05gsm.ru/catalog/39055/
1953;Поляризационная пленка Samsung NOTE 3;30.0;Пленки OCA;https://05gsm.ru/catalog/1953/
35391;Пленка OCA для Samsung A715;40.0;Пленки OCA;https://05gsm.ru/catalog/35391/
37100;Пленка OCA для iPhone XS MAX;50.0;Пленки OCA;https://05gsm.ru/catalog/37100/
38175;Пленка OCA для Samsung A215;50.0;Пленки OCA;https://05gsm.ru/catalog/38175/
37426;Пленка OCA для Samsung A705;40.0;Пленки OCA;https://05gsm.ru/catalog/37426/
39272;Пленка OCA для Samsung S8 EDGE 100UM (черная пачка);50.0;Пленки OCA;https://05gsm.ru/catalog/39272/
36390;Пленка OCA для Samsung A605;50.0;Пленки OCA;https://05gsm.ru/catalog/36390/
39056;Пленка OCA для iPhone 12 mini;50.0;Пленки OCA;https://05gsm.ru/catalog/39056/
39060;"Пленка OCA для планшетов 7""";50.0;Пленки OCA;https://05gsm.ru/catalog/39060/
38174;Пленка OCA для Samsung A115;40.0;Пленки OCA;https://05gsm.ru/catalog/38174/
40254;Поляризационная пленка Xiaomi Redmi Note 8;50.0;Пленки OCA;https://05gsm.ru/catalog/40254/
291;Пленка OCA для iPhone 6g+/7g+;30.0;Пленки OCA;https://05gsm.ru/catalog/291/
36969;Поляризационная пленка Xiaomi Redmi Note 6;40.0;Пленки OCA;https://05gsm.ru/catalog/36969/
39054;Пленка OCA для Samsung A525;40.0;Пленки OCA;https://05gsm.ru/catalog/39054/
36705;Пленка OCA для Xiaomi mi A2 Lite;30.0;Пленки OCA;https://05gsm.ru/catalog/36705/
38525;Поляризационная пленка Samsung A515;50.0;Пленки OCA;https://05gsm.ru/catalog/38525/
36704;Пленка OCA для Xiaomi Redmi 6 / Redmi 7A;25.0;Пленки OCA;https://05gsm.ru/catalog/36704/
39270;Пленка OCA для Samsung S20 EDGE 100UM (черная пачка);50.0;Пленки OCA;https://05gsm.ru/catalog/39270/
36974;Пленка OCA для Xiaomi Redmi 4X / i9500 / j330;30.0;Пленки OCA;https://05gsm.ru/catalog/36974/
39058;Пленка OCA для iPhone 12/12 PRO;40.0;Пленки OCA;https://05gsm.ru/catalog/39058/
37602;Пленка OCA для Xiaomi Redmi Note 8 PRO;50.0;Пленки OCA;https://05gsm.ru/catalog/37602/
1959;Поляризационная пленка нижняя iPhone 5;50.0;Пленки OCA;https://05gsm.ru/catalog/1959/
36970;Поляризационная пленка Xiaomi Redmi 6;40.0;Пленки OCA;https://05gsm.ru/catalog/36970/
37564;Пленка OCA для Samsung Note 10;40.0;Пленки OCA;https://05gsm.ru/catalog/37564/
293;Пленка OCA для Samsung i9000;50.0;Пленки OCA;https://05gsm.ru/catalog/293/
36195;Поляризационная пленка Samsung 10.1 AMOLED;100.0;Пленки OCA;https://05gsm.ru/catalog/36195/
39057;Пленка OCA для iPhone 12 PRO MAX;50.0;Пленки OCA;https://05gsm.ru/catalog/39057/
34372;Пленка OCA для Samsung A310;40.0;Пленки OCA;https://05gsm.ru/catalog/34372/
1958;Поляризационная пленка верхняя iPhone 6G+/7g+/8+;50.0;Пленки OCA;https://05gsm.ru/catalog/1958/
37870;Пленка OCA для Samsung A207 / Redmi 9a/9c;50.0;Пленки OCA;https://05gsm.ru/catalog/37870/
1957;Поляризационная пленка верхняя iPhone 6G/7G/8G;50.0;Пленки OCA;https://05gsm.ru/catalog/1957/
36393;Поляризационная пленка Samsung A510;30.0;Пленки OCA;https://05gsm.ru/catalog/36393/
39108;Поляризационная пленка верхняя iPhone 11 / XR (0.08mm);50.0;Пленки OCA;https://05gsm.ru/catalog/39108/
36300;Поляризационная пленка Samsung NOTE 8;50.0;Пленки OCA;https://05gsm.ru/catalog/36300/
290;Пленка OCA для iPhone 6G/6S/7G;40.0;Пленки OCA;https://05gsm.ru/catalog/290/
1185799;Скотч монтажный под аккумулятор iPhone 16 Pro Max (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1185799/
1193136;Скотч монтажный под аккумулятор iPhone 16 (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1193136/
1185798;Скотч монтажный под аккумулятор iPhone 16 Pro (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1185798/
1193135;Скотч монтажный под аккумулятор iPhone 16 Plus (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1193135/
1119733;Скотч монтажный под аккумулятор iPhone 11 (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119733/
1119744;Скотч монтажный под аккумулятор iPhone X (Оригинал);30.0;Для аккумулятора;https://05gsm.ru/catalog/1119744/
1119741;Скотч монтажный под аккумулятор iPhone 14 Pro (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119741/
1119735;Скотч монтажный под аккумулятор iPhone 11 Pro Max (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119735/
1119743;Скотч монтажный под аккумулятор iPhone 14 (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119743/
1119734;Скотч монтажный под аккумулятор iPhone 11 Pro (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119734/
1119740;Скотч монтажный под аккумулятор iPhone 13 (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119740/
1119742;Скотч монтажный под аккумулятор iPhone 14 Pro Max (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119742/
1119738;Скотч монтажный под аккумулятор iPhone 13 Pro (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119738/
1119739;Скотч монтажный под аккумулятор iPhone 13 Pro Max (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119739/
1119736;Скотч монтажный под аккумулятор iPhone 12 Pro (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119736/
1119737;Скотч монтажный под аккумулятор iPhone 12 Pro Max (Оригинал);25.0;Для аккумулятора;https://05gsm.ru/catalog/1119737/
39680;Скотч монтажный под аккумулятор iPhone 12 Pro;10.0;Для аккумулятора;https://05gsm.ru/catalog/39680/
1110961;Скотч монтажный под аккумулятор iPhone 13 Pro;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110961/
39679;Скотч монтажный под аккумулятор iPhone 11 Pro;25.0;Для аккумулятора;https://05gsm.ru/catalog/39679/
1110962;Скотч монтажный под аккумулятор iPhone 13 Pro Max;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110962/
1110958;Скотч монтажный под аккумулятор iPhone 11;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110958/
1110964;Скотч монтажный под аккумулятор iPhone 14 Pro Max;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110964/
1110963;Скотч монтажный под аккумулятор iPhone 14 Pro;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110963/
1110959;Скотч монтажный под аккумулятор iPhone 11 Pro Max;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110959/
1110960;Скотч монтажный под аккумулятор iPhone 12 Pro Max;10.0;Для аккумулятора;https://05gsm.ru/catalog/1110960/
37872;Скотч монтажный под рамку iPhone 11 Pro;25.0;Для рамки;https://05gsm.ru/catalog/37872/
1192733;Монтажная наклейка под LCD Redmi Note 12;150.0;Монтажные наклейки Xiaomi;https://05gsm.ru/catalog/1192733/
1192731;Монтажная наклейка под LCD Redmi Note 10 Pro;150.0;Монтажные наклейки Xiaomi;https://05gsm.ru/catalog/1192731/
1192734;Монтажная наклейка под LCD Redmi Note 13;150.0;Монтажные наклейки Xiaomi;https://05gsm.ru/catalog/1192734/
1192732;Монтажная наклейка под LCD Redmi Note 11;150.0;Монтажные наклейки Xiaomi;https://05gsm.ru/catalog/1192732/
1192973;Проклейка пылевлагозащитная для дисплея iPhone 16 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1192973/
1192975;Проклейка пылевлагозащитная для дисплея iPhone 16 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1192975/
1118758;Проклейка пылевлагозащитная для дисплея iPhone 13/13 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1118758/
1192972;Проклейка пылевлагозащитная для дисплея iPhone 16 (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1192972/
55243;Проклейка пылевлагозащитная для дисплея iPhone 12/12 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55243/
1192974;Проклейка пылевлагозащитная для дисплея iPhone 16 Plus (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1192974/
55240;Проклейка пылевлагозащитная для дисплея iPhone XR/11 (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55240/
1119748;Проклейка пылевлагозащитная для дисплея iPhone 15 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1119748/
1119747;Проклейка пылевлагозащитная для дисплея iPhone 15 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1119747/
55241;Проклейка пылевлагозащитная для дисплея iPhone 11 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55241/
1118759;Проклейка пылевлагозащитная для дисплея iPhone 13 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1118759/
55242;Проклейка пылевлагозащитная для дисплея iPhone 11 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55242/
1110890;Проклейка пылевлагозащитная для дисплея iPhone 14 Pro (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1110890/
1110891;Проклейка пылевлагозащитная для дисплея iPhone 14 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1110891/
1119745;Проклейка пылевлагозащитная для дисплея iPhone 14 (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1119745/
1110889;Проклейка пылевлагозащитная для дисплея iPhone 12 Mini (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1110889/
1110888;Проклейка пылевлагозащитная для дисплея iPhone 12 Pro Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1110888/
1119746;Проклейка пылевлагозащитная для дисплея iPhone 15 (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1119746/
55236;Проклейка пылевлагозащитная для дисплея iPhone X (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55236/
55238;Проклейка пылевлагозащитная для дисплея iPhone XS Max (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55238/
55237;Проклейка пылевлагозащитная для дисплея iPhone XS (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/55237/
1119749;Проклейка пылевлагозащитная для дисплея iPhone 15 Plus (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1119749/
1110892;Проклейка пылевлагозащитная для дисплея iPhone 14 Plus (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1110892/
1118760;Проклейка пылевлагозащитная для дисплея iPhone 13 Mini (Оригинал);50.0;Для дисплея;https://05gsm.ru/catalog/1118760/
37873;Проклейка пылевлагозащитная для дисплея iPhone XR/11;50.0;Для дисплея;https://05gsm.ru/catalog/37873/
37871;Проклейка пылевлагозащитная для дисплея iPhone 11 Pro Max;25.0;Для дисплея;https://05gsm.ru/catalog/37871/
40054;Проклейка пылевлагозащитная для дисплея iPhone 13 Mini;25.0;Для дисплея;https://05gsm.ru/catalog/40054/
39146;Проклейка пылевлагозащитная для дисплея iPhone 12 Pro Max;25.0;Для дисплея;https://05gsm.ru/catalog/39146/
34250;Проклейка пылевлагозащитная для дисплея iPhone X;50.0;Для дисплея;https://05gsm.ru/catalog/34250/
40051;Проклейка пылевлагозащитная для дисплея iPhone 13/13 Pro;25.0;Для дисплея;https://05gsm.ru/catalog/40051/
36772;Проклейка пылевлагозащитная для дисплея iPhone XS Max;25.0;Для дисплея;https://05gsm.ru/catalog/36772/
39145;Проклейка пылевлагозащитная для дисплея iPhone 12 Mini;25.0;Для дисплея;https://05gsm.ru/catalog/39145/
39147;Проклейка пылевлагозащитная для дисплея iPhone 12 Pro;25.0;Для дисплея;https://05gsm.ru/catalog/39147/
39148;Проклейка пылевлагозащитная для дисплея iPhone 12/12 Pro;25.0;Для дисплея;https://05gsm.ru/catalog/39148/
40053;Проклейка пылевлагозащитная для дисплея iPhone 13 Pro Max;25.0;Для дисплея;https://05gsm.ru/catalog/40053/
1211915;Проклейка пылевлагозащитная для крышки iPhone 16 (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1211915/
1211913;Проклейка пылевлагозащитная для крышки iPhone 16 Pro (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1211913/
1211914;Проклейка пылевлагозащитная для крышки iPhone 16 Pro Max (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1211914/
1176820;Проклейка пылевлагозащитная для крышки iPhone 15 Pro (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176820/
1176816;Проклейка пылевлагозащитная для крышки iPhone 14 (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176816/
1176817;Проклейка пылевлагозащитная для крышки iPhone 14 Plus (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176817/
1176821;Проклейка пылевлагозащитная для крышки iPhone 15 Pro Max (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176821/
1176819;Проклейка пылевлагозащитная для крышки iPhone 15 (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176819/
1179156;Проклейка пылевлагозащитная для крышки iPhone 15 Plus (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1179156/
1176818;Проклейка пылевлагозащитная для крышки iPhone 14 Pro (Оригинал);50.0;Для крышки;https://05gsm.ru/catalog/1176818/
1192735;Монтажная наклейка под LCD Samsung A325;150.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/1192735/
1192736;Монтажная наклейка под LCD Samsung A225;150.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/1192736/
37727;Монтажная наклейка под LCD Samsung S9;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37727/
37726;Монтажная наклейка под LCD Samsung S9+;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37726/
37687;Монтажная наклейка под LCD Samsung A405;150.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37687/
37683;Монтажная наклейка под LCD Samsung S8+;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37683/
35921;Монтажная наклейка под LCD Samsung S5 G900;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/35921/
35916;Монтажная наклейка под LCD Samsung S7 G930;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/35916/
39227;Монтажная наклейка под LCD Samsung A515;150.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/39227/
35873;Монтажная наклейка под LCD Samsung Note 3 N900;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/35873/
37684;Монтажная наклейка под LCD Samsung S8;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37684/
37685;Монтажная наклейка под LCD Samsung J600;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37685/
36094;Монтажная наклейка под LCD Samsung Note 5 N920;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/36094/
39229;Монтажная наклейка под LCD Samsung A305;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/39229/
35876;Монтажная наклейка под LCD Samsung J710;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/35876/
35917;Монтажная наклейка под LCD Samsung J730;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/35917/
38148;Монтажная наклейка под LCD Samsung J8;50.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/38148/
37688;Монтажная наклейка под LCD Samsung A505;150.0;Монтажные наклейки Samsung;https://05gsm.ru/catalog/37688/
